2011-08-14 15:00:00,10.4,10.4,10.4,10.4,0.417
2011-08-14 16:00:00,10.5,10.5,10.5,10.5,9.38
2011-08-14 17:00:00,10.5,11.0,10.5,11.0,6.577007
2011-08-14 18:00:00,10.0,10.0,10.0,10.0,0.2
2011-08-14 19:00:00,,,,,
2011-08-14 20:00:00,,,,,
2011-08-14 21:00:00,,,,,
2011-08-14 22:00:00,,,,,
2011-08-14 23:00:00,,,,,
2011-08-15 00:00:00,,,,,
2011-08-15 01:00:00,,,,,
2011-08-15 02:00:00,,,,,
2011-08-15 03:00:00,11.0,11.0,10.0,10.0,3.238451
2011-08-15 04:00:00,10.0,10.0,10.0,10.0,11.9215
2011-08-15 05:00:00,11.0,11.0,11.0,11.0,0.34
2011-08-15 06:00:00,,,,,
2011-08-15 07:00:00,11.0,11.0,10.4,10.4,2.65
2011-08-15 08:00:00,,,,,
2011-08-15 09:00:00,11.0,11.3,11.0,11.3,3.415
2011-08-15 10:00:00,10.75,10.75,10.75,10.75,0.1
2011-08-15 11:00:00,,,,,
2011-08-15 12:00:00,11.2,11.2,11.2,11.2,0.43
2011-08-15 13:00:00,11.4,11.9,11.4,11.9,5.9
2011-08-15 14:00:00,,,,,
2011-08-15 15:00:00,,,,,
2011-08-15 16:00:00,,,,,
2011-08-15 17:00:00,,,,,
2011-08-15 18:00:00,,,,,
2011-08-15 19:00:00,,,,,
2011-08-15 20:00:00,,,,,
2011-08-15 21:00:00,,,,,
2011-08-15 22:00:00,,,,,
2011-08-15 23:00:00,,,,,
2011-08-16 00:00:00,,,,,
2011-08-16 01:00:00,,,,,
2011-08-16 02:00:00,,,,,
2011-08-16 03:00:00,11.2,11.2,11.2,11.2,0.16
2011-08-16 04:00:00,,,,,
2011-08-16 05:00:00,,,,,
2011-08-16 06:00:00,,,,,
2011-08-16 07:00:00,,,,,
2011-08-16 08:00:00,10.84,10.84,10.84,10.84,1.0
2011-08-16 09:00:00,10.82,10.82,10.82,10.82,0.1
2011-08-16 10:00:00,,,,,
2011-08-16 11:00:00,,,,,
2011-08-16 12:00:00,,,,,
2011-08-16 13:00:00,10.82,11.47,10.82,10.82,1.13
2011-08-16 14:00:00,,,,,
2011-08-16 15:00:00,11.35,11.4,11.35,11.4,2.946
2011-08-16 16:00:00,,,,,
2011-08-16 17:00:00,,,,,
2011-08-16 18:00:00,,,,,
2011-08-16 19:00:00,11.0,11.0,11.0,11.0,3.04931
2011-08-16 20:00:00,10.98,10.98,10.98,10.98,0.3
2011-08-16 21:00:00,,,,,
2011-08-16 22:00:00,,,,,
2011-08-16 23:00:00,10.83,11.1,10.83,11.1,0.5
2011-08-17 00:00:00,10.83,10.83,10.83,10.83,0.19
2011-08-17 01:00:00,,,,,
2011-08-17 02:00:00,,,,,
2011-08-17 03:00:00,,,,,
2011-08-17 04:00:00,10.85,10.85,10.85,10.85,0.2
2011-08-17 05:00:00,,,,,
2011-08-17 06:00:00,,,,,
2011-08-17 07:00:00,10.85,10.85,10.82,10.82,6.7425
2011-08-17 08:00:00,10.75,10.75,10.75,10.75,0.1
2011-08-17 09:00:00,10.7,10.7,10.7,10.7,1.9
2011-08-17 10:00:00,,,,,
2011-08-17 11:00:00,10.9,10.9,10.9,10.9,0.1
2011-08-17 12:00:00,10.72,11.0,10.0,10.0,29.4207
2011-08-17 13:00:00,,,,,
2011-08-17 14:00:00,,,,,
2011-08-17 15:00:00,,,,,
2011-08-17 16:00:00,,,,,
2011-08-17 17:00:00,,,,,
2011-08-17 18:00:00,,,,,
2011-08-17 19:00:00,,,,,
2011-08-17 20:00:00,,,,,
2011-08-17 21:00:00,10.3,10.3,10.3,10.3,2.44
2011-08-17 22:00:00,,,,,
2011-08-17 23:00:00,10.5,10.5,10.5,10.5,0.2
2011-08-18 00:00:00,,,,,
2011-08-18 01:00:00,,,,,
2011-08-18 02:00:00,,,,,
2011-08-18 03:00:00,,,,,
2011-08-18 04:00:00,,,,,
2011-08-18 05:00:00,10.3,10.35,10.3,10.35,1.081
2011-08-18 06:00:00,10.35,10.35,10.35,10.35,1.0
2011-08-18 07:00:00,,,,,
2011-08-18 08:00:00,10.8,10.88,10.8,10.88,1.241
2011-08-18 09:00:00,,,,,
2011-08-18 10:00:00,10.8,10.8,10.5,10.67,4.6926
2011-08-18 11:00:00,10.5,10.5,10.5,10.5,1.625
2011-08-18 12:00:00,,,,,
2011-08-18 13:00:00,,,,,
2011-08-18 14:00:00,10.43,10.43,10.42,10.42,0.2
2011-08-18 15:00:00,,,,,
2011-08-18 16:00:00,10.7,10.8,10.7,10.8,0.65
2011-08-18 17:00:00,10.5,10.5,10.5,10.5,0.5
2011-08-18 18:00:00,10.5,10.5,10.5,10.5,0.06
2011-08-18 19:00:00,,,,,
2011-08-18 20:00:00,,,,,
2011-08-18 21:00:00,10.49,10.49,10.49,10.49,1.07
2011-08-18 22:00:00,10.49,10.49,10.49,10.49,0.3
2011-08-18 23:00:00,,,,,
2011-08-19 00:00:00,10.5,10.84,10.5,10.84,1.87
2011-08-19 01:00:00,,,,,
2011-08-19 02:00:00,,,,,
2011-08-19 03:00:00,10.83,10.83,10.83,10.83,0.2
2011-08-19 04:00:00,,,,,
2011-08-19 05:00:00,10.7,10.7,10.62,10.62,1.0
2011-08-19 06:00:00,10.62,10.98,10.62,10.98,11.7076
2011-08-19 07:00:00,10.86,10.86,10.6,10.6,2.87
2011-08-19 08:00:00,,,,,
2011-08-19 09:00:00,,,,,
2011-08-19 10:00:00,10.9,10.9,10.9,10.9,1.6255
2011-08-19 11:00:00,10.7,10.7,10.7,10.7,1.5
2011-08-19 12:00:00,10.7,10.7,10.7,10.7,2.0
2011-08-19 13:00:00,,,,,
2011-08-19 14:00:00,10.94,11.2,10.94,11.2,3.6149
2011-08-19 15:00:00,11.29,11.4,10.59,10.71,11.8694
2011-08-19 16:00:00,,,,,
2011-08-19 17:00:00,10.71,10.71,10.7,10.7,1.5
2011-08-19 18:00:00,11.3,11.3,11.29,11.29,4.4
2011-08-19 19:00:00,,,,,
2011-08-19 20:00:00,,,,,
2011-08-19 21:00:00,,,,,
2011-08-19 22:00:00,,,,,
2011-08-19 23:00:00,,,,,
2011-08-20 00:00:00,,,,,
2011-08-20 01:00:00,,,,,
2011-08-20 02:00:00,,,,,
2011-08-20 03:00:00,,,,,
2011-08-20 04:00:00,,,,,
2011-08-20 05:00:00,10.72,10.72,10.72,10.72,2.3
2011-08-20 06:00:00,,,,,
2011-08-20 07:00:00,10.73,10.73,10.72,10.72,4.0
2011-08-20 08:00:00,,,,,
2011-08-20 09:00:00,10.73,10.73,10.73,10.73,0.65
2011-08-20 10:00:00,,,,,
2011-08-20 11:00:00,,,,,
2011-08-20 12:00:00,10.74,10.74,10.74,10.74,0.4949
2011-08-20 13:00:00,10.74,11.0,10.74,11.0,6.6519
2011-08-20 14:00:00,11.0,11.0,11.0,11.0,0.9232
2011-08-20 15:00:00,11.1,11.1,10.73,11.0,0.1849
2011-08-20 16:00:00,,,,,
2011-08-20 17:00:00,10.99,11.43,10.99,11.3,6.7409
2011-08-20 18:00:00,11.29,11.29,11.29,11.29,2.1
2011-08-20 19:00:00,11.0,11.0,10.71,11.0,0.226
2011-08-20 20:00:00,11.28,11.29,11.28,11.29,1.0
2011-08-20 21:00:00,,,,,
2011-08-20 22:00:00,,,,,
2011-08-20 23:00:00,,,,,
2011-08-21 00:00:00,,,,,
2011-08-21 01:00:00,,,,,
2011-08-21 02:00:00,,,,,
2011-08-21 03:00:00,,,,,
2011-08-21 04:00:00,,,,,
2011-08-21 05:00:00,,,,,
2011-08-21 06:00:00,,,,,
2011-08-21 07:00:00,11.1,11.1,11.1,11.1,0.15
